repository,branch,download_link,name,date
https://pypi.org/project/scikit-image/,releases/0.18.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:4353e189fd10a72468889ea76fbbe6cd7389c7c9/raw/,0.18.0,2020-12-15T10:29:11+00:00
https://pypi.org/project/scikit-image/,releases/0.18.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:5a0082cc822636ae60073d12c98463a94cfe6e4b/raw/,0.18.1,2020-12-23T06:40:13+00:00
https://pypi.org/project/scikit-image/,releases/0.18.2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:c0c1c07f78cee20eb7820878e4efef0d36f18002/raw/,0.18.2,2021-06-29T02:00:46+00:00
https://pypi.org/project/scikit-image/,releases/0.18.3,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:9b7b28642c7d6f62124fd45f3ef1fbffaec23a86/raw/,0.18.3,2021-08-24T18:16:37+00:00
https://pypi.org/project/scikit-image/,releases/0.19.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:7355b210151a1a4ecb636e92b15f7fded61a8f27/raw/,0.19.0,2021-12-03T07:55:35+00:00
https://pypi.org/project/scikit-image/,releases/0.19.0rc0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:22506d370db359ec97edbc5f2ad64e5ef840376d/raw/,0.19.0rc0,2021-11-22T06:25:30+00:00
https://pypi.org/project/scikit-image/,releases/0.19.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:44c001524dade5ca11e01ca008d6c59c81a0c8ad/raw/,0.19.1,2021-12-15T17:05:58+00:00
https://pypi.org/project/scikit-image/,releases/0.19.2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:d3a562edf1176f4229117529cb37ddcd7b8d1385/raw/,0.19.2,2022-02-17T18:25:51+00:00
https://pypi.org/project/scikit-image/,releases/0.19.3,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:ea7696da04fa4b7af5863360292462a432af0c1d/raw/,0.19.3,2022-06-12T18:12:38+00:00
https://pypi.org/project/scikit-image/,releases/0.20.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:0836084390d1f0243bc758e3cc4c8971c33646d7/raw/,0.20.0,2023-02-28T23:32:30+00:00
https://pypi.org/project/scikit-image/,releases/0.20.0rc2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:da984bc69058dcb70dd92c88f49dccb3c97104f2/raw/,0.20.0rc2,2023-02-01T20:36:46+00:00
https://pypi.org/project/scikit-image/,releases/0.20.0rc3,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:a207a1a3af3ac863fe51bad354efeb62d07ae518/raw/,0.20.0rc3,2023-02-02T00:00:57+00:00
https://pypi.org/project/scikit-image/,releases/0.20.0rc4,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:40b1bc2dc6e89d34999f4fdd2c68e7657dcc7785/raw/,0.20.0rc4,2023-02-07T03:20:42+00:00
https://pypi.org/project/scikit-image/,releases/0.20.0rc5,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:57228f690191da18ad122f6973c4d8ffb46eb164/raw/,0.20.0rc5,2023-02-13T19:45:27+00:00
https://pypi.org/project/scikit-image/,releases/0.20.0rc6,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:a31a5831316c58f27083ff3e946bb3e83dd04d1e/raw/,0.20.0rc6,2023-02-16T20:04:51+00:00
https://pypi.org/project/scikit-image/,releases/0.20.0rc7,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:5c71dd502f45fc14d76bff0af84eed538a88a80a/raw/,0.20.0rc7,2023-02-17T10:34:26+00:00
https://pypi.org/project/scikit-image/,releases/0.20.0rc8,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:1bb18b306545ec8ca6e470e37d53dc5d3d56bd68/raw/,0.20.0rc8,2023-02-20T16:52:11+00:00
https://pypi.org/project/scikit-image/,releases/0.21.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:dca1ec9c88b09142ebbcb04c4a4f7009ea12f1bd/raw/,0.21.0,2023-06-08T17:12:25+00:00
https://pypi.org/project/scikit-image/,releases/0.21.0rc0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:e433bdd339c7fba48903f1292b8f82db5a739622/raw/,0.21.0rc0,2023-04-12T06:50:25+00:00
https://pypi.org/project/scikit-image/,releases/0.21.0rc1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:1ab6fa5e1d4b7ce62f7ff7db255bd7c4d01956b3/raw/,0.21.0rc1,2023-05-18T19:04:50+00:00
https://pypi.org/project/scikit-image/,releases/0.22.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:74465ec0f21a4b2fd36193f1654de868bac00cf6/raw/,0.22.0,2023-10-03T21:36:34+00:00
https://pypi.org/project/scikit-image/,releases/0.22.0rc1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:a885eca13a2386cba6bcd7fb27c41a600cbc450f/raw/,0.22.0rc1,2023-09-30T23:57:46+00:00
https://pypi.org/project/scikit-image/,releases/0.7.2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:42237ca4ab64934709dc32e7c36aa5f4caec3fe7/raw/,0.7.2,2012-10-14T06:51:44+00:00
https://pypi.org/project/scikit-image/,releases/0.8.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:889866e24e203c35a5f720c67480768e1e9ced1f/raw/,0.8.0,2013-03-04T22:20:41+00:00
https://pypi.org/project/scikit-image/,releases/0.8.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:5afdbdb58be7bccfd37cdb3fb48e447f376717fe/raw/,0.8.1,2013-03-06T15:54:09+00:00
https://pypi.org/project/scikit-image/,releases/0.8.2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:008dd5fa34ec8a99ef19345a70d7b2a902454d77/raw/,0.8.2,2013-03-06T22:19:01+00:00
https://pypi.org/project/scikit-image/,releases/0.9.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:5b91dafa1180128c6e238abe33fcf60df2cf62bf/raw/,0.9.0,2013-10-19T14:25:07+00:00
https://pypi.org/project/scikit-image/,releases/0.9.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:b0137d95d480fe1af2b4b6570809b2e63e72d61f/raw/,0.9.1,2013-10-19T18:32:29+00:00
https://pypi.org/project/scikit-image/,releases/0.9.3,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:4fa3adba7531925b327728e9302f81dc4c0c9fbb/raw/,0.9.3,2013-10-27T07:29:38+00:00
https://pypi.org/project/pandas-profiling/,releases/3.0.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:212eab8834675c27c2c82036dcfa1da66e7f13db/raw/,3.0.0,2021-05-11T22:24:41+00:00
https://pypi.org/project/pandas-profiling/,releases/3.1.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:9093d77fe9e39864c776461e1e501faaafe0f1e8/raw/,3.1.0,2021-09-27T23:12:24+00:00
https://pypi.org/project/pandas-profiling/,releases/3.2.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:ccbfd0665ccc36f133f2fa61c2cf73a7a595a295/raw/,3.2.0,2022-05-02T02:57:56+00:00
https://pypi.org/project/pandas-profiling/,releases/3.3.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:b8ebeff92bc3b1094c5f7d57a7534a355a280aaa/raw/,3.3.0,2022-09-07T14:35:12+00:00
https://pypi.org/project/pandas-profiling/,releases/3.4.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:8d4e30b1b998b2a940ee1cafb70edbc67efc2d82/raw/,3.4.0,2022-10-20T17:18:32+00:00
https://pypi.org/project/pandas-profiling/,releases/3.5.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:846fb9c9763cacc84ab06db1b05c24a2b356fe84/raw/,3.5.0,2022-11-22T16:06:20+00:00
https://pypi.org/project/pandas-profiling/,releases/3.6.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:2677fd980c323a384d817bf944136611e0255e10/raw/,3.6.0,2022-12-21T10:24:30+00:00
https://pypi.org/project/pandas-profiling/,releases/3.6.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:05573cb4942c3db3511b73870b583cb9476699d5/raw/,3.6.1,2022-12-23T10:05:43+00:00
https://pypi.org/project/pandas-profiling/,releases/3.6.2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:e4312833fb783af60f1bb16ad8b71e5eb042a8f8/raw/,3.6.2,2023-01-02T13:24:41+00:00
https://pypi.org/project/pandas-profiling/,releases/3.6.3,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:faf6d7c8f4ff7f9242c17b5c26f218efa5925487/raw/,3.6.3,2023-01-25T13:24:22+00:00
https://pypi.org/project/pandas-profiling/,releases/3.6.4,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:42fc378e03ef1a6a94329d297f97e6b3c46eca9e/raw/,3.6.4,2023-01-30T18:11:55+00:00
https://pypi.org/project/pandas-profiling/,releases/3.6.5,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:ecee0b889fc371f42ec3602d629e7218d9027b7c/raw/,3.6.5,2023-01-30T18:21:44+00:00
https://pypi.org/project/pandas-profiling/,releases/3.6.6,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:0e4a37454be7bf195ae57d7d8a360d83ea8f9f1b/raw/,3.6.6,2023-01-31T11:18:17+00:00
https://pypi.org/project/scipy/,releases/0.10.0/scipy-0.10.0.tar.gz,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:a8ac055e5fa29f117945eda1c4caf72f7ff208b6/raw/,0.10.0,2011-11-13T20:36:58+00:00
https://pypi.org/project/scipy/,releases/0.10.0/scipy-0.10.0.zip,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:40801b96084cb7239b05cd9f63ea542e216bf1f4/raw/,0.10.0,2011-11-13T20:37:52+00:00
https://pypi.org/project/scipy/,releases/0.10.1/scipy-0.10.1.tar.gz,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:6f47af17643cadf12f893b3352177ff81ff0951d/raw/,0.10.1,2012-02-28T07:01:58+00:00
https://pypi.org/project/scipy/,releases/0.10.1/scipy-0.10.1.zip,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:053a5f19e42fc53a4c38c009ff842e6b9be089c1/raw/,0.10.1,2012-02-28T07:03:31+00:00
https://pypi.org/project/scipy/,releases/0.11.0/scipy-0.11.0.tar.gz,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:3da573328ea0a676dc61d498ab79683b62200cbc/raw/,0.11.0,2012-09-29T13:29:08+00:00
https://pypi.org/project/scipy/,releases/0.11.0/scipy-0.11.0.zip,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:d05f1957966596b1a31929526dce0270f54f98b4/raw/,0.11.0,2012-09-29T13:30:14+00:00
https://pypi.org/project/scipy/,releases/0.12.0/scipy-0.12.0.tar.gz,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:20d914971fb7d0b39c94eb731ae73db722b341e0/raw/,0.12.0,2013-04-09T19:56:18+00:00
https://pypi.org/project/scipy/,releases/0.12.0/scipy-0.12.0.zip,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:99590e56d8d1e6353afa1f424d2b255980e6ce85/raw/,0.12.0,2013-04-09T19:58:22+00:00
https://pypi.org/project/scipy/,releases/0.12.1/scipy-0.12.1.tar.gz,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:b03a003e45819b395ace6caea3d0d3d48be0b9e6/raw/,0.12.1,2013-10-12T06:05:55+00:00
https://pypi.org/project/scipy/,releases/0.12.1/scipy-0.12.1.zip,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:feda9eec92029c241b4a01ceb81acf984e4d1d25/raw/,0.12.1,2013-10-12T06:06:26+00:00
https://pypi.org/project/scipy/,releases/0.13.0/scipy-0.13.0.tar.gz,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:ed7af72b1b7a39cb1aa53e69ad081350a65e0ce1/raw/,0.13.0,2013-10-19T21:23:08+00:00
https://pypi.org/project/scipy/,releases/0.13.0/scipy-0.13.0.zip,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:140cbca457eeb12a40c183507ba527f8a02c3b75/raw/,0.13.0,2013-10-19T21:23:51+00:00
https://pypi.org/project/scipy/,releases/0.13.1/scipy-0.13.1.tar.gz,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:bbc6026dc393316c825daa5395b2f087d01a7ebf/raw/,0.13.1,2013-11-17T09:40:30+00:00
https://pypi.org/project/scipy/,releases/0.13.1/scipy-0.13.1.zip,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:1c37a220642c4d6af68221584ea53811703f626c/raw/,0.13.1,2013-11-17T09:41:14+00:00
https://pypi.org/project/scipy/,releases/0.13.2/scipy-0.13.2.tar.gz,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:31081c0b62a0286516f5a9942702db19d11dc4b2/raw/,0.13.2,2013-12-08T10:02:21+00:00
https://pypi.org/project/scipy/,releases/0.13.2/scipy-0.13.2.zip,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:f1543c8c46f203d1875187521f2c427d7bde71ae/raw/,0.13.2,2013-12-08T10:02:57+00:00
https://pypi.org/project/scipy/,releases/0.13.3/scipy-0.13.3.tar.gz,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:4b7cfdb36cbbe17afb5733891bcdf3b781c77b99/raw/,0.13.3,2014-02-04T07:04:00+00:00
https://pypi.org/project/scipy/,releases/0.13.3/scipy-0.13.3.zip,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:441eca428664fd88475593d5525f4f04ee3a170f/raw/,0.13.3,2014-02-04T07:04:44+00:00
https://pypi.org/project/scipy/,releases/0.14.0/scipy-0.14.0.tar.gz,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:5a803c9749539f81112cdc6e499e0e50c2eb1762/raw/,0.14.0,2014-05-03T19:10:42+00:00
https://pypi.org/project/scipy/,releases/0.14.0/scipy-0.14.0.zip,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:5f3208cf64af07bc87b8da70d82104a3254a2dd1/raw/,0.14.0,2014-05-03T19:11:38+00:00
https://pypi.org/project/scipy/,releases/0.14.1/scipy-0.14.1.tar.gz,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:9155bd2f7349e5216be2400f85450d4c80c1c05c/raw/,0.14.1,2014-12-30T19:43:01+00:00
https://pypi.org/project/scipy/,releases/0.14.1/scipy-0.14.1.zip,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:3655d563e5ac1058a788fc90ee6216b7536b42b7/raw/,0.14.1,2014-12-30T19:53:26+00:00
https://pypi.org/project/scipy/,releases/0.15.0/scipy-0.15.0.tar.gz,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:29407a9eb98e0ccb96a86bdb62834fafdbffa65b/raw/,0.15.0,2015-01-11T17:59:25+00:00
https://pypi.org/project/scipy/,releases/0.15.0/scipy-0.15.0.zip,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:1b47f574690152a7b1bca883a5bf14efd9a85cc3/raw/,0.15.0,2015-01-11T18:02:54+00:00
https://pypi.org/project/scipy/,releases/0.15.1/scipy-0.15.1.tar.gz,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:2bc142ba5cf9fc8a429f08a9e7591edeb8a86d1d/raw/,0.15.1,2015-01-18T18:11:58+00:00
https://pypi.org/project/scipy/,releases/0.15.1/scipy-0.15.1.zip,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:1c3d5ae2278ec8ac916876d653ef9499d3f6c52a/raw/,0.15.1,2015-01-18T18:23:55+00:00
https://pypi.org/project/scipy/,releases/0.16.0/scipy-0.16.0.tar.gz,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:e6d892662518b42f59b01b1ce05902ea40c8c9f5/raw/,0.16.0,2015-07-24T19:03:24+00:00
https://pypi.org/project/scipy/,releases/0.16.0/scipy-0.16.0.zip,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:7db6ce0d0901c00d7ab38ec9ea9b8905c6012a32/raw/,0.16.0,2015-07-24T19:04:34+00:00
https://pypi.org/project/scipy/,releases/0.16.1/scipy-0.16.1.tar.gz,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:2d8c8d69ec8ef77ee24bdad7ee5e0d76dcaf9883/raw/,0.16.1,2015-10-24T23:27:15+00:00
https://pypi.org/project/scipy/,releases/0.16.1/scipy-0.16.1.zip,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:4373832f8cc4e36c4c352e50bb99921c0b422e6d/raw/,0.16.1,2015-10-24T23:27:49+00:00
https://pypi.org/project/scipy/,releases/0.17.0/scipy-0.17.0.tar.gz,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:634a83b6df05d8a68240b754f320ce0b41ca7df1/raw/,0.17.0,2016-01-23T11:32:03+00:00
https://pypi.org/project/scipy/,releases/0.17.0/scipy-0.17.0.zip,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:6147689006c4f624d0add0789b29a9b4355fd89d/raw/,0.17.0,2016-01-23T11:37:44+00:00
https://pypi.org/project/scipy/,releases/0.17.1/scipy-0.17.1.tar.gz,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:1fa45874c1e438058706a24d6ee492347a2691ee/raw/,0.17.1,2016-05-12T12:39:12+00:00
https://pypi.org/project/scipy/,releases/0.17.1/scipy-0.17.1.zip,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:877cab6df4e3580d5e26e33dfb317a3a7e28b955/raw/,0.17.1,2016-05-12T12:39:27+00:00
https://pypi.org/project/scipy/,releases/0.18.0/scipy-0.18.0.tar.gz,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:f0f7f03eb4162eb37f0594f8b1f77650dd266f0c/raw/,0.18.0,2016-07-25T16:45:38+00:00
https://pypi.org/project/scipy/,releases/0.18.0/scipy-0.18.0.zip,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:8dc7b0e1b2236ad387912b4918fba485f0f7eb6b/raw/,0.18.0,2016-07-25T16:50:22+00:00
https://pypi.org/project/scipy/,releases/0.18.1/scipy-0.18.1.tar.gz,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:b6659a93c734f7361f9f4b6cb1324e32efae5ee2/raw/,0.18.1,2016-09-19T11:48:09+00:00
https://pypi.org/project/scipy/,releases/0.18.1/scipy-0.18.1.zip,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:ff8e87bc2fd85401e044291fbf83281a6ea78078/raw/,0.18.1,2016-09-19T11:50:13+00:00
https://pypi.org/project/scipy/,releases/0.19.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:8c0bbbf7b4d50aa34eb5ae814a8cae4ebd9aec6c/raw/,0.19.0,2017-03-09T15:10:29+00:00
https://pypi.org/project/scipy/,releases/0.19.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:83c97b61578af880adc8a5a5f1478c834f220117/raw/,0.19.1,2017-06-23T14:52:38+00:00
https://pypi.org/project/scipy/,releases/0.8.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:ac48f022616f16b96de4c98a3c9fd8dffb87dce6/raw/,0.8.0,2010-07-27T18:45:05+00:00
https://pypi.org/project/scipy/,releases/0.9.0/scipy-0.9.0.tar.gz,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:ae01cd7fba06579b07034e7a218fa2a3bc4578c8/raw/,0.9.0,2011-02-28T07:17:23+00:00
https://pypi.org/project/scipy/,releases/0.9.0/scipy-0.9.0.zip,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:fa90d0c78efd9d4789a901fcafa2f1148244b8f3/raw/,0.9.0,2011-02-28T07:21:17+00:00
https://pypi.org/project/scipy/,releases/1.0.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:3c0eea0400fb7d4ea2f3b84c20278b3563a2fd32/raw/,1.0.0,2017-10-25T10:10:22+00:00
https://pypi.org/project/scipy/,releases/1.0.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:d37642f1a570efea8b98cc5ff6f9a5f85d584af0/raw/,1.0.1,2018-03-24T19:39:46+00:00
https://pypi.org/project/scipy/,releases/1.1.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:0708651b88bffb15cd61b055c844e604da055daa/raw/,1.1.0,2018-05-05T18:35:20+00:00
https://pypi.org/project/scipy/,releases/1.10.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:ff0c88079152035e2468cbfd72fbe3e8c8fe225e/raw/,1.10.0,2023-01-03T22:37:50+00:00
https://pypi.org/project/scipy/,releases/1.10.0rc1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:7cad303bbd42a84499b24f188453f546d8943e05/raw/,1.10.0rc1,2022-12-12T00:35:35+00:00
https://pypi.org/project/scipy/,releases/1.10.0rc2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:05a8ce6b5227d130152a8b23c58f6940c4dcdbc2/raw/,1.10.0rc2,2022-12-25T21:16:18+00:00
https://pypi.org/project/scipy/,releases/1.10.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:97c1b673540db7b2e3c0c035c3d25733669d79c1/raw/,1.10.1,2023-02-19T21:20:13+00:00
https://pypi.org/project/scipy/,releases/1.11.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:7bc5ce71099e65f7c113c0d2245eb63ed4406725/raw/,1.11.0,2023-06-25T19:26:39+00:00
https://pypi.org/project/scipy/,releases/1.11.0rc1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:57813e3ac71ac05c4688e7bbb8701c4723c98d05/raw/,1.11.0rc1,2023-05-31T20:09:21+00:00
https://pypi.org/project/scipy/,releases/1.11.0rc2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:36c39dee169d88c10a456ae90ff801b25b4e2908/raw/,1.11.0rc2,2023-06-16T20:37:31+00:00
https://pypi.org/project/scipy/,releases/1.11.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:672223405504e3f9ea468820764c6648d1d10bb6/raw/,1.11.1,2023-06-28T22:30:20+00:00
https://pypi.org/project/scipy/,releases/1.11.2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:f6f26abb961ef336d5d19e85e7e92bc8d9943029/raw/,1.11.2,2023-08-17T22:12:36+00:00
https://pypi.org/project/scipy/,releases/1.11.3,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:894abad08bd3d64967648b9230860e719b21e9b9/raw/,1.11.3,2023-09-27T22:00:04+00:00
https://pypi.org/project/scipy/,releases/1.2.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:726ab3345f50838ef7b1560f44571a3e9d9238a7/raw/,1.2.0,2018-12-18T03:30:14+00:00
https://pypi.org/project/scipy/,releases/1.2.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:c345b100850c368c96608e076a40f785365951e9/raw/,1.2.1,2019-02-09T05:27:19+00:00
https://pypi.org/project/scipy/,releases/1.2.2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:9e701c0be1d6cb156b0861bd77f81b6411a1548f/raw/,1.2.2,2019-06-07T01:19:15+00:00
https://pypi.org/project/scipy/,releases/1.2.3,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:68164c3b97ba2c6df70a2a6fbb3fa2d0e1318df4/raw/,1.2.3,2020-01-21T17:39:00+00:00
https://pypi.org/project/scipy/,releases/1.3.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:c438086a37006cfc69df2992528eee3cac1f80d8/raw/,1.3.0,2019-05-17T18:21:36+00:00
https://pypi.org/project/scipy/,releases/1.3.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:817fbc3f5a1ffbb9a9086f6af3420e5b4858fa52/raw/,1.3.1,2019-08-09T03:33:23+00:00
https://pypi.org/project/scipy/,releases/1.3.2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:dc3067dd5ea5f43ded5590aa4f54c741e86a94b6/raw/,1.3.2,2019-11-09T21:30:52+00:00
https://pypi.org/project/scipy/,releases/1.3.3,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:51197f1cb49e9b8fe1e90a187a67c8e8ba09c532/raw/,1.3.3,2019-11-23T21:16:19+00:00
https://pypi.org/project/scipy/,releases/1.4.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:a915cfb6efa4cfd2c4cbf5e13a18e50b1c75bf11/raw/,1.4.0,2019-12-16T23:00:54+00:00
https://pypi.org/project/scipy/,releases/1.4.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:c514c35f9dbe71f3c9eb07ae6b20663e075e2ac1/raw/,1.4.1,2019-12-19T15:49:20+00:00
https://pypi.org/project/scipy/,releases/1.5.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:6902b8e8207cd15942556fc105503f3ee907e062/raw/,1.5.0,2020-06-21T17:14:09+00:00
https://pypi.org/project/scipy/,releases/1.5.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:533ce3ae729b495b832d8b76455f040b0f15dadd/raw/,1.5.1,2020-07-04T23:23:45+00:00
https://pypi.org/project/scipy/,releases/1.5.2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:a33986e5011607f262b75fe119b3cf2fbea465c1/raw/,1.5.2,2020-07-24T02:00:02+00:00
https://pypi.org/project/scipy/,releases/1.5.3,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:58d87b77b39948e52cfe2c77caf12663dd639c2e/raw/,1.5.3,2020-10-17T21:16:29+00:00
https://pypi.org/project/scipy/,releases/1.5.4,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:3fe1107ae1be5863062e4e426caf7ba970b9449a/raw/,1.5.4,2020-11-05T02:37:08+00:00
https://pypi.org/project/scipy/,releases/1.6.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:96fa2a941ef52334e34608fc0f3376d0ad7507c8/raw/,1.6.0,2020-12-31T14:44:46+00:00
https://pypi.org/project/scipy/,releases/1.6.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:254261eb69abf709d766e2a01802fe851d9fa4ea/raw/,1.6.1,2021-02-18T02:37:43+00:00
https://pypi.org/project/scipy/,releases/1.6.2,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:981d44d76cb487d9f44e1bb06eecc0d99e1de861/raw/,1.6.2,2021-03-25T01:39:40+00:00
https://pypi.org/project/scipy/,releases/1.6.3,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:d482cdb6864d749abe9377bbd092ba4f09fb49a0/raw/,1.6.3,2021-04-26T00:28:30+00:00
https://pypi.org/project/scipy/,releases/1.7.0,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:03a1f1788821f585536368d86aaf1a86809b625e/raw/,1.7.0,2021-06-20T16:13:59+00:00
https://pypi.org/project/scipy/,releases/1.7.1,https://archive.softwareheritage.org/api/1/vault/flat/swh:1:dir:5667a765068ee382395ea13fb7443c8986b0c8e5/raw/,1.7.1,2021-08-02T00:16:29+00:00
